transaction_id,user_id,user_name,timestamp,amount,merchant_name,merchant_category,recipient_name,recipient_type,payment_method,device_id,device_type,city,state,country,latitude,longitude,account_age_days,balance_before,balance_after,hour_of_day,day_of_week,is_weekend,is_salary_period,recipient_frequency_score,merchant_frequency_score,days_since_recipient_seen,device_familiarity,location_familiarity
TXN0004858,U004,Mehul Patil,2024-03-23 14:33:14,335.77,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148319,79.085208,382,5414.65,5078.88,14,Saturday,1,0,0.000,0.836,0,1.0,1.0
TXN0000955,U001,Chirayu Mahajan,2024-08-21 16:40:36,646.23,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256912,77.409221,773,4549.23,3903.00,16,Wednesday,0,0,0.000,0.868,0,1.0,1.0
TXN0002271,U002,Pranav Chopade,2024-07-06 21:01:19,3254.63,Amazon,E-Commerce,Amazon,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521303,73.860698,1387,42645.71,39391.08,21,Saturday,1,0,0.000,0.812,0,1.0,1.0
TXN0001701,U002,Pranav Chopade,2024-02-17 21:54:16,1108.09,Flipkart,E-Commerce,Flipkart,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518038,73.856958,1247,7269.29,6161.20,21,Saturday,1,0,0.000,0.838,0,1.0,1.0
TXN0000950,U001,Chirayu Mahajan,2024-08-20 15:25:04,522.92,BookMyShow,Entertainment,BookMyShow,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260660,77.416874,772,4885.77,4362.85,15,Tuesday,0,0,0.000,0.647,0,1.0,1.0
TXN0004753,U004,Mehul Patil,2024-02-28 22:12:18,856.04,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.140924,79.087934,358,5910.52,5054.48,22,Wednesday,0,0,0.000,0.870,0,1.0,1.0
TXN0005180,U004,Mehul Patil,2024-06-08 21:57:22,1022.99,Google Play,Gaming,Google Play,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150377,79.090733,459,3092.82,2069.83,21,Saturday,1,0,0.000,0.768,0,1.0,1.0
TXN0004960,U004,Mehul Patil,2024-04-15 22:37:45,927.12,BookMyShow,Entertainment,BookMyShow,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143292,79.085150,405,3913.28,2986.16,22,Monday,0,0,0.000,0.644,0,1.0,1.0
TXN0003817,U003,Farhan Farooqui,2024-07-20 20:53:49,1211.47,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.073111,72.880928,3001,3934.67,2723.20,20,Saturday,1,0,0.000,0.938,0,1.0,1.0
TXN0001803,U002,Pranav Chopade,2024-03-11 20:44:02,1995.28,Amazon,E-Commerce,Amazon,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515570,73.860759,1270,23369.61,21374.33,20,Monday,0,0,0.000,0.848,0,1.0,1.0
TXN0003459,U003,Farhan Farooqui,2024-04-23 10:45:16,626.14,Electricity Board,Utility,Electricity Board,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075146,72.881005,2913,3975.80,3349.66,10,Tuesday,0,0,0.000,0.949,0,1.0,1.0
TXN0001644,U002,Pranav Chopade,2024-02-03 23:43:39,5178.60,Amazon,E-Commerce,Amazon,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521980,73.857409,1233,55784.84,50606.24,23,Saturday,1,1,0.000,0.872,0,1.0,1.0
TXN0005095,U004,Mehul Patil,2024-05-20 00:30:20,393.61,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146652,79.086418,440,4252.08,3858.47,0,Monday,0,0,0.000,0.681,0,1.0,1.0
TXN0004721,U004,Mehul Patil,2024-02-22 14:23:33,399.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143009,79.084150,352,5108.63,4709.63,14,Thursday,0,0,0.000,0.911,0,1.0,1.0
TXN0004647,U004,Mehul Patil,2024-02-03 23:21:52,696.50,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150350,79.090401,333,5108.56,4412.06,23,Saturday,1,1,0.000,0.943,0,1.0,1.0
TXN0005018,U004,Mehul Patil,2024-04-30 21:25:46,416.13,P2P Transfer,Transfer,Pranav Chopade,individual,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141137,79.088467,420,4587.44,4171.31,21,Tuesday,0,0,0.777,0.748,9,1.0,1.0
TXN0005748,U004,Mehul Patil,2024-10-29 23:21:15,285.07,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142094,79.087916,602,1185.11,900.04,23,Tuesday,0,0,0.743,0.672,3,1.0,1.0
TXN0004642,U004,Mehul Patil,2024-02-02 15:18:01,399.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141971,79.091853,332,2352.32,1953.32,15,Friday,0,1,0.000,0.874,0,1.0,1.0
TXN0003976,U003,Farhan Farooqui,2024-08-26 12:40:08,1550.17,Medical Stores,Pharmacy,Medical Stores,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075019,72.874445,3038,4522.88,2972.71,12,Monday,0,0,0.000,0.763,0,1.0,1.0
TXN0005134,U004,Mehul Patil,2024-05-29 21:22:23,887.68,Zomato,Food Delivery,Zomato,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150136,79.086603,449,6007.15,5119.47,21,Wednesday,0,0,0.000,0.926,0,1.0,1.0
TXN0000916,U001,Chirayu Mahajan,2024-08-13 23:05:22,654.50,Blinkit,Grocery Delivery,Blinkit,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259313,77.411298,765,2225.75,1571.25,23,Tuesday,0,0,0.000,0.721,0,1.0,1.0
TXN0005001,U004,Mehul Patil,2024-04-23 22:47:38,257.06,BookMyShow,Entertainment,BookMyShow,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148577,79.090827,413,2655.06,2398.00,22,Tuesday,0,0,0.000,0.660,0,1.0,1.0
TXN0000875,U001,Chirayu Mahajan,2024-08-04 13:24:13,6950.27,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.255062,77.416567,756,14427.86,7477.59,13,Sunday,1,1,0.000,0.831,0,1.0,1.0
TXN0002430,U002,Pranav Chopade,2024-08-16 18:50:53,14312.34,Rent Transfer,Rent,Rent Transfer,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524344,73.857516,1428,71723.42,57411.08,18,Friday,0,0,0.000,1.000,0,1.0,1.0
TXN0001045,U001,Chirayu Mahajan,2024-09-11 20:35:57,148.50,Blinkit,Grocery Delivery,Blinkit,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.262607,77.411060,794,5807.77,5659.27,20,Wednesday,0,0,0.000,0.707,0,1.0,1.0
TXN0003489,U003,Farhan Farooqui,2024-04-28 13:13:34,1185.20,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071999,72.874666,2918,5681.55,4496.35,13,Sunday,1,0,0.000,0.869,0,1.0,1.0
TXN0005374,U004,Mehul Patil,2024-07-25 21:36:34,417.99,Swiggy,Food Delivery,Swiggy,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142295,79.083651,506,5862.36,5444.37,21,Thursday,0,0,0.000,0.895,0,1.0,1.0
TXN0004783,U004,Mehul Patil,2024-03-06 22:42:52,299.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Google Pay,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.142577,79.083551,365,3280.41,2981.41,22,Wednesday,0,0,0.000,0.903,0,1.0,1.0
TXN0005416,U004,Mehul Patil,2024-08-02 21:46:58,299.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.145294,79.085404,514,3088.64,2789.64,21,Friday,0,1,0.000,0.876,0,1.0,1.0
TXN0001798,U002,Pranav Chopade,2024-03-09 18:11:20,13626.92,Rent Transfer,Rent,Rent Transfer,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518667,73.858309,1268,50415.48,36788.56,18,Saturday,1,0,0.000,1.000,0,1.0,1.0
TXN0004029,U003,Farhan Farooqui,2024-09-08 20:42:40,1214.22,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079957,72.874261,3051,6134.36,4920.14,20,Sunday,1,0,0.000,0.856,0,1.0,1.0
TXN0001059,U001,Chirayu Mahajan,2024-09-16 14:44:27,2180.13,Zomato,Food Delivery,Zomato,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260416,77.415031,799,5760.84,3580.71,14,Monday,0,0,0.000,0.851,0,1.0,1.0
TXN0005203,U004,Mehul Patil,2024-06-15 15:38:25,998.13,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150664,79.089793,466,5628.66,4630.53,15,Saturday,1,0,0.000,0.852,0,1.0,1.0
TXN0005019,U004,Mehul Patil,2024-04-30 15:48:58,127.88,P2P Transfer,Transfer,Farhan Farooqui,individual,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.143542,79.086644,420,1903.29,1775.41,15,Tuesday,0,0,0.780,0.727,2,1.0,1.0
TXN0001170,U001,Chirayu Mahajan,2024-10-12 16:14:17,1116.57,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.256958,77.409024,825,4831.71,3715.14,16,Saturday,1,0,0.000,0.909,0,1.0,1.0
TXN0001369,U001,Chirayu Mahajan,2024-12-01 15:20:18,2428.22,Zomato,Food Delivery,Zomato,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259234,77.412740,875,6171.05,3742.83,15,Sunday,1,1,0.000,0.918,0,1.0,1.0
TXN0003307,U003,Farhan Farooqui,2024-03-17 09:58:56,462.07,P2P Transfer,Transfer,Pranav Chopade,individual,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080025,72.881901,2876,4168.30,3706.23,9,Sunday,1,0,0.786,0.701,1,1.0,1.0
TXN0002070,U002,Pranav Chopade,2024-05-13 16:44:50,3029.88,Amazon,E-Commerce,Amazon,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516199,73.859207,1333,12031.09,9001.21,16,Monday,0,0,0.000,0.877,0,1.0,1.0
TXN0005884,U004,Mehul Patil,2024-11-28 18:27:58,254.08,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.150111,79.090515,632,4381.68,4127.60,18,Thursday,0,0,0.000,0.871,0,1.0,1.0
TXN0001950,U002,Pranav Chopade,2024-04-11 07:02:34,3811.21,Amazon,E-Commerce,Amazon,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521350,73.853359,1301,7178.46,3367.25,7,Thursday,0,0,0.000,0.896,0,1.0,1.0
TXN0004597,U004,Mehul Patil,2024-01-23 22:26:38,179.00,Mobile Recharge,Telecom,Mobile Recharge,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146434,79.089914,322,2628.37,2449.37,22,Tuesday,0,0,0.000,0.912,0,1.0,1.0
TXN0003659,U003,Farhan Farooqui,2024-06-12 13:40:42,693.19,Reliance Fresh,Grocery,Reliance Fresh,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078654,72.878657,2963,2956.38,2263.19,13,Wednesday,0,0,0.000,0.866,0,1.0,1.0
TXN0001626,U002,Pranav Chopade,2024-01-30 21:30:34,7470.16,Swiggy,Food Delivery,Swiggy,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.521487,73.853246,1229,67635.71,60165.55,21,Tuesday,0,0,0.000,0.857,0,1.0,1.0
TXN0000800,U001,Chirayu Mahajan,2024-07-15 14:00:47,1081.46,Amazon,E-Commerce,Amazon,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263157,77.407954,736,4108.44,3026.98,14,Monday,0,0,0.000,0.893,0,1.0,1.0
TXN0003901,U003,Farhan Farooqui,2024-08-08 10:00:26,671.76,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075264,72.876729,3020,5816.36,5144.60,10,Thursday,0,0,0.000,0.885,0,1.0,1.0
TXN0000412,U001,Chirayu Mahajan,2024-04-17 22:27:25,916.63,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260106,77.412116,647,5260.05,4343.42,22,Wednesday,0,0,0.000,0.802,0,1.0,1.0
TXN0002255,U002,Pranav Chopade,2024-07-03 19:18:30,1599.87,Jio Fiber,Utility,Jio Fiber,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.520906,73.853453,1384,33901.06,32301.19,19,Wednesday,0,1,0.000,0.988,0,1.0,1.0
TXN0002467,U002,Pranav Chopade,2024-08-24 21:27:18,2145.43,Indian Oil,Fuel,Indian Oil,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.519449,73.852148,1436,48362.01,46216.58,21,Saturday,1,0,0.000,0.840,0,1.0,1.0
TXN0002656,U002,Pranav Chopade,2024-10-10 11:36:50,5153.46,Zomato,Food Delivery,Zomato,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.522483,73.856311,1483,37531.08,32377.62,11,Thursday,0,0,0.000,0.922,0,1.0,1.0
TXN0002297,U002,Pranav Chopade,2024-07-14 21:04:08,1101.16,Jio Fiber,Utility,Jio Fiber,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524410,73.853560,1395,56994.98,55893.82,21,Sunday,1,0,0.000,0.987,0,1.0,1.0
TXN0000965,U001,Chirayu Mahajan,2024-08-23 01:32:14,445.44,Amazon,E-Commerce,Amazon,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.255114,77.408154,775,5078.14,4632.70,1,Friday,0,0,0.000,0.885,0,1.0,1.0
TXN0005740,U004,Mehul Patil,2024-10-27 19:42:25,420.91,BookMyShow,Entertainment,BookMyShow,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.148934,79.090583,600,1100.49,679.58,19,Sunday,1,0,0.000,0.601,0,1.0,1.0
TXN0003849,U003,Farhan Farooqui,2024-07-25 20:28:55,1350.31,Water Board,Utility,Water Board,merchant,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071712,72.877028,3006,6220.38,4870.07,20,Thursday,0,0,0.000,0.928,0,1.0,1.0
TXN0004095,U003,Farhan Farooqui,2024-09-22 16:28:19,345.61,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071722,72.877978,3065,7689.98,7344.37,16,Sunday,1,0,0.000,0.751,0,1.0,1.0
TXN0005839,U004,Mehul Patil,2024-11-19 20:00:04,359.07,Zomato,Food Delivery,Zomato,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.144489,79.088507,623,1410.63,1051.56,20,Tuesday,0,0,0.000,0.881,0,1.0,1.0
TXN0000798,U001,Chirayu Mahajan,2024-07-15 13:59:56,1365.04,Steam,Gaming,Steam,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264425,77.411827,736,5473.48,4108.44,13,Monday,0,0,0.000,0.767,0,1.0,1.0
TXN0003879,U003,Farhan Farooqui,2024-07-31 16:01:33,1515.78,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.071184,72.874785,3012,3315.60,1799.82,16,Wednesday,0,0,0.000,0.831,0,1.0,1.0
TXN0003770,U003,Farhan Farooqui,2024-07-10 20:14:07,1581.33,Medical Stores,Pharmacy,Medical Stores,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.072054,72.873338,2991,4526.40,2945.07,20,Wednesday,0,0,0.000,0.825,0,1.0,1.0
TXN0000905,U001,Chirayu Mahajan,2024-08-11 21:46:19,1989.79,Zomato,Food Delivery,Zomato,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.259838,77.408071,763,3855.43,1865.64,21,Sunday,1,0,0.000,0.886,0,1.0,1.0
TXN0005455,U004,Mehul Patil,2024-08-14 15:44:10,276.38,Google Play,Gaming,Google Play,merchant,Credit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.149517,79.084762,526,5046.24,4769.86,15,Wednesday,0,0,0.000,0.835,0,1.0,1.0
TXN0000029,U001,Chirayu Mahajan,2024-01-08 11:54:50,1847.19,Swiggy,Food Delivery,Swiggy,merchant,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.261519,77.416364,547,7301.18,5453.99,11,Monday,0,0,0.000,0.938,0,1.0,1.0
TXN0002727,U002,Pranav Chopade,2024-10-25 20:39:18,6256.92,Amazon,E-Commerce,Amazon,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.515569,73.853378,1498,34791.45,28534.53,20,Friday,0,0,0.000,0.800,0,1.0,1.0
TXN0002437,U002,Pranav Chopade,2024-08-17 09:03:07,3644.22,Swiggy,Food Delivery,Swiggy,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517285,73.858533,1429,47075.98,43431.76,9,Saturday,1,0,0.000,0.949,0,1.0,1.0
TXN0002374,U002,Pranav Chopade,2024-08-02 21:42:59,2594.07,Indian Oil,Fuel,Indian Oil,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.523721,73.853858,1414,43904.24,41310.17,21,Friday,0,1,0.000,0.846,0,1.0,1.0
TXN0002683,U002,Pranav Chopade,2024-10-16 21:25:27,2213.35,Swiggy,Food Delivery,Swiggy,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517860,73.860099,1489,62070.20,59856.85,21,Wednesday,0,0,0.000,0.948,0,1.0,1.0
TXN0001233,U001,Chirayu Mahajan,2024-10-28 13:33:13,1957.69,Zomato,Food Delivery,Zomato,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.258534,77.412234,841,6368.08,4410.39,13,Monday,0,0,0.000,0.925,0,1.0,1.0
TXN0005082,U004,Mehul Patil,2024-05-16 14:21:02,477.86,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.146190,79.087415,436,1622.64,1144.78,14,Thursday,0,0,0.000,0.890,0,1.0,1.0
TXN0001501,U002,Pranav Chopade,2024-01-01 09:43:44,1990.32,Swiggy,Food Delivery,Swiggy,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524408,73.860674,1200,28904.93,26914.61,9,Monday,0,1,0.000,0.928,0,1.0,1.0
TXN0002198,U002,Pranav Chopade,2024-06-18 20:01:25,1573.34,Indian Oil,Fuel,Indian Oil,merchant,Credit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518598,73.857588,1369,71171.99,69598.65,20,Tuesday,0,0,0.000,0.862,0,1.0,1.0
TXN0002709,U002,Pranav Chopade,2024-10-21 08:57:18,2075.22,Amazon,E-Commerce,Amazon,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517245,73.852488,1494,34244.15,32168.93,8,Monday,0,0,0.000,0.885,0,1.0,1.0
TXN0001537,U002,Pranav Chopade,2024-01-09 17:25:30,14983.27,Rent Transfer,Rent,Rent Transfer,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.517129,73.857655,1208,41176.51,26193.24,17,Tuesday,0,0,0.000,0.953,0,1.0,1.0
TXN0002144,U002,Pranav Chopade,2024-06-03 15:35:37,16341.58,Swiggy,Food Delivery,Swiggy,merchant,Net Banking,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.516590,73.857947,1354,65211.40,48869.82,15,Monday,0,1,0.000,0.864,0,1.0,1.0
TXN0003884,U003,Farhan Farooqui,2024-08-04 21:23:38,1184.04,P2P Transfer,Transfer,Pranav Chopade,individual,Debit Card,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079271,72.878276,3016,5543.40,4359.36,21,Sunday,1,1,0.795,0.672,5,1.0,1.0
TXN0000731,U001,Chirayu Mahajan,2024-06-26 10:23:31,325.49,Zomato,Food Delivery,Zomato,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264786,77.412037,717,2695.98,2370.49,10,Wednesday,0,0,0.000,0.834,0,1.0,1.0
TXN0003529,U003,Farhan Farooqui,2024-05-12 18:14:54,1409.18,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.079749,72.881812,2932,4828.40,3419.22,18,Sunday,1,0,0.000,0.893,0,1.0,1.0
TXN0003380,U003,Farhan Farooqui,2024-04-07 21:11:16,432.40,Reliance Fresh,Grocery,Reliance Fresh,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.076283,72.877658,2897,1063.27,630.87,21,Sunday,1,0,0.000,0.941,0,1.0,1.0
TXN0004881,U004,Mehul Patil,2024-03-28 21:06:12,312.70,Google Play,Gaming,Google Play,merchant,Credit Card,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141392,79.086998,387,1651.75,1339.05,21,Thursday,0,0,0.000,0.793,0,1.0,1.0
TXN0000371,U001,Chirayu Mahajan,2024-04-04 14:44:24,979.76,Zomato,Food Delivery,Zomato,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.260490,77.413027,634,7683.82,6704.06,14,Thursday,0,1,0.000,0.879,0,1.0,1.0
TXN0004222,U003,Farhan Farooqui,2024-10-23 21:05:41,980.37,Water Board,Utility,Water Board,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.078428,72.874673,3096,3820.52,2840.15,21,Wednesday,0,0,0.000,0.931,0,1.0,1.0
TXN0004429,U003,Farhan Farooqui,2024-12-13 21:27:00,840.37,Water Board,Utility,Water Board,merchant,UPI,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.077486,72.876098,3147,1902.03,1061.66,21,Friday,0,0,0.000,0.852,0,1.0,1.0
TXN0000017,U001,Chirayu Mahajan,2024-01-05 11:55:19,804.50,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.263959,77.411094,544,1566.55,762.05,11,Friday,0,1,0.000,0.738,0,1.0,1.0
TXN0000460,U001,Chirayu Mahajan,2024-04-27 20:09:46,6517.42,Steam,Gaming,Steam,merchant,Credit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.257352,77.413907,657,8620.74,2103.32,20,Saturday,1,0,0.000,0.776,0,1.0,1.0
TXN0000769,U001,Chirayu Mahajan,2024-07-08 21:58:54,523.81,Swiggy,Food Delivery,Swiggy,merchant,Debit Card,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264803,77.415177,729,2896.79,2372.98,21,Monday,0,0,0.000,0.892,0,1.0,1.0
TXN0003048,U003,Farhan Farooqui,2024-01-12 10:43:48,1260.92,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.076939,72.879212,2811,15469.52,14208.60,10,Friday,0,0,0.000,0.841,0,1.0,1.0
TXN0002924,U002,Pranav Chopade,2024-12-09 14:53:12,14919.36,Rent Transfer,Rent,Rent Transfer,merchant,UPI,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.518555,73.860588,1543,25395.49,10476.13,14,Monday,0,0,0.000,0.948,0,1.0,1.0
TXN0003905,U003,Farhan Farooqui,2024-08-08 13:38:49,3301.05,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Net Banking,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.080967,72.878770,3020,3867.33,566.28,13,Thursday,0,0,0.000,0.880,0,1.0,1.0
TXN0001769,U002,Pranav Chopade,2024-03-03 10:27:40,1564.00,MSEB,Utility,MSEB,merchant,Debit Card,IPHN15-PC-002,iPhone 15,Pune,Maharashtra,India,18.524017,73.851925,1262,33990.30,32426.30,10,Sunday,1,1,0.000,0.989,0,1.0,1.0
TXN0005726,U004,Mehul Patil,2024-10-24 17:57:57,370.21,Swiggy,Food Delivery,Swiggy,merchant,UPI,ONPND-MP-004,OnePlus Nord,Nagpur,Maharashtra,India,21.141327,79.089109,597,1748.47,1378.26,17,Thursday,0,0,0.000,0.919,0,1.0,1.0
TXN0001415,U001,Chirayu Mahajan,2024-12-10 15:54:26,703.98,P2P Transfer,Transfer,Mehul Patil,individual,UPI,SAMS24-CM-001,Samsung Galaxy S24,Bhopal,Madhya Pradesh,India,23.264713,77.410878,884,6774.75,6070.77,15,Tuesday,0,0,0.824,0.691,34,1.0,1.0
TXN0004417,U003,Farhan Farooqui,2024-12-10 16:45:07,1387.69,P2P Transfer,Transfer,Mehul Patil,individual,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.075475,72.881686,3144,4443.60,3055.91,16,Tuesday,0,0,0.829,0.668,0,1.0,1.0
TXN0003097,U003,Farhan Farooqui,2024-01-23 18:50:03,763.98,Apollo Pharmacy,Pharmacy,Apollo Pharmacy,merchant,Cash,SAMSM-FF-003,Samsung M Series,Mumbai,Maharashtra,India,19.072294,72.882288,2822,2633.57,1869.59,18,Tuesday,0,0,0.000,0.870,0,1.0,1.0
